b0x, b0y, b0vx, b0vy,b1x, b1y, b1vx, b1vy,b2x, b2y, b2vx, b2vy
-235.64577,-20.518099,32.005283,14.772899,-396.47482,559.7944,7.233472,24.062706,-96.879364,185.76122,-33.72708,6.5864058
-246.44417,-21.372602,33.46763,15.443545,-414.82907,585.48376,7.573926,25.158798,-101.433716,194.29646,-35.279102,6.875087
-257.73795,-22.267962,34.997143,16.144735,-434.0258,612.34985,7.930066,26.305143,-106.197495,203.22142,-36.902336,7.1775618
-269.54974,-23.20606,36.596886,16.877872,-454.10336,640.4465,8.302606,27.504013,-111.18025,212.55399,-38.600056,7.4944487
-281.90317,-24.18883,38.27004,17.644451,-475.10202,669.82983,8.6922655,28.75784,-116.391884,222.3128,-40.375645,7.8263655
-294.82306,-25.218317,40.019978,18.446009,-497.06375,700.5589,9.099816,30.069145,-121.84283,232.51746,-42.23266,8.174029
-308.33533,-26.296633,41.850216,19.284111,-520.0325,732.69525,9.526017,31.440525,-127.54393,243.18834,-44.174835,8.538119
-322.4671,-27.425997,43.76442,20.16046,-544.0542,766.30316,9.971799,32.87477,-133.5066,254.34683,-46.20602,8.919406
-337.24664,-28.608744,45.766407,21.076801,-569.177,801.45,10.437947,34.37472,-139.74275,266.01538,-48.33032,9.318645
-352.7036,-29.847292,47.860188,22.035004,-595.4512,838.20624,10.925431,35.94339,-146.26482,278.2173,-50.551975,9.73669
-368.86902,-31.144213,50.049946,23.03698,-622.9293,876.64545,11.435212,37.583916,-153.08577,290.97705,-52.87546,10.174327
-385.77518,-32.502113,52.340115,24.084728,-651.6664,916.84467,11.968308,39.29961,-160.2193,304.3202,-55.305363,10.632472
-403.45605,-33.923775,54.73524,25.18033,-681.72,958.88446,12.525735,41.09393,-167.67961,318.2735,-57.846592,11.112056
-421.94708,-35.41204,57.24016,26.326046,-713.15015,1002.8491,13.108613,42.970425,-175.48166,332.86493,-60.50423,11.614024
-441.28534,-36.97001,59.859814,27.524067,-746.01996,1048.8265,13.71811,44.9329,-183.64098,348.12372,-63.283592,12.139415
-461.50952,-38.600853,62.59953,28.776869,-780.39514,1096.909,14.355424,46.985264,-192.1739,364.08044,-66.19026,12.689311
-482.66022,-40.307793,65.46475,30.086948,-816.3445,1147.193,15.021836,49.131626,-201.09749,380.76715,-69.230034,13.264796
-504.7798,-42.094353,68.461205,31.456947,-853.93994,1199.779,15.7186365,51.376293,-210.42953,398.2173,-72.409,13.866984
-527.9126,-43.96412,71.59492,32.88961,-893.25684,1254.7727,16.447235,53.72375,-220.18872,416.46573,-75.7335,14.497142
-552.1051,-45.920822,74.87217,34.387833,-934.3738,1312.284,17.20903,56.17879,-230.39449,435.54926,-79.21026,15.156535
-577.40564,-47.968437,78.29948,35.954556,-977.3732,1372.4283,18.005554,58.746243,-241.06728,455.50598,-82.84621,15.846461
-603.865,-50.111107,81.883736,37.59298,-1022.34125,1435.3263,18.838394,61.431255,-252.22847,476.37598,-86.64862,16.56831
-631.53613,-52.353127,85.632195,39.30637,-1069.3679,1501.1038,19.709259,64.23927,-263.90036,498.2011,-90.6251,17.323513
-660.4746,-54.699043,89.55227,41.098167,-1118.5474,1569.8925,20.619827,67.1759,-276.10626,521.02515,-94.78367,18.113583
-690.7384,-57.153496,93.65179,42.971954,-1169.9781,1641.8304,21.571915,70.24701,-288.87064,544.8938,-99.13261,18.940166
-722.3882,-59.721443,97.93909,44.9315,-1223.7632,1717.0619,22.567413,73.458786,-302.21896,569.855,-103.68064,19.804806
-755.4873,-62.408028,102.42261,46.980694,-1280.0103,1795.7375,23.608307,76.81754,-316.17804,595.9586,-108.43685,20.709362
-790.1021,-65.21876,107.11149,49.123775,-1338.8322,1878.015,24.696686,80.33015,-330.7757,623.2572,-113.41079,21.65556
