b0x, b0y, b0vx, b0vy,b1x, b1y, b1vx, b1vy,b2x, b2y, b2vx, b2vy
3.641956,-2.903015,-0.197461,-0.336398,1.636163,-4.088005,1.361431,0.514232,1.046999,-4.046705,-0.065569,-0.100267
3.639930,-2.906406,-0.202600,-0.339108,1.649553,-4.082827,1.338977,0.517768,1.046615,-4.047713,-0.038365,-0.100808
3.637852,-2.909824,-0.207785,-0.341844,1.662723,-4.077617,1.316978,0.521006,1.046499,-4.048724,-0.011568,-0.101044
3.635721,-2.913270,-0.213017,-0.344606,1.675677,-4.072378,1.295425,0.523966,1.046648,-4.049734,0.014832,-0.100995
3.633538,-2.916744,-0.218298,-0.347396,1.688420,-4.067111,1.274310,0.526670,1.047056,-4.050740,0.040846,-0.100680
3.631302,-2.920247,-0.223629,-0.350213,1.700957,-4.061820,1.253623,0.529137,1.047721,-4.051742,0.066485,-0.100115
3.629012,-2.923777,-0.229010,-0.353058,1.713290,-4.056506,1.233354,0.531384,1.048638,-4.052735,0.091763,-0.099317
3.626668,-2.927336,-0.234443,-0.355931,1.725425,-4.051171,1.213491,0.533428,1.049805,-4.053718,0.116693,-0.098299
3.624269,-2.930925,-0.239929,-0.358834,1.737365,-4.045818,1.194022,0.535281,1.051218,-4.054688,0.141289,-0.097075
3.621814,-2.934543,-0.245469,-0.361765,1.749115,-4.040449,1.174936,0.536958,1.052874,-4.055645,0.165563,-0.095656
3.619303,-2.938190,-0.251066,-0.364727,1.760677,-4.035064,1.156220,0.538470,1.054769,-4.056585,0.189529,-0.094051
3.616736,-2.941867,-0.256719,-0.367719,1.772056,-4.029665,1.137863,0.539827,1.056901,-4.057508,0.213200,-0.092272
3.614112,-2.945575,-0.262431,-0.370742,1.783254,-4.024255,1.119853,0.541041,1.059267,-4.058411,0.236591,-0.090326
3.611430,-2.949312,-0.268202,-0.373797,1.794276,-4.018834,1.102178,0.542118,1.061864,-4.059293,0.259713,-0.088221
3.608689,-2.953081,-0.274034,-0.376883,1.805124,-4.013403,1.084826,0.543068,1.064690,-4.060153,0.282580,-0.085964
3.605890,-2.956881,-0.279929,-0.380002,1.815802,-4.007965,1.067786,0.543898,1.067742,-4.060988,0.305205,-0.083562
3.603031,-2.960713,-0.285888,-0.383154,1.826312,-4.002519,1.051049,0.544614,1.071018,-4.061799,0.327599,-0.081019
3.600112,-2.964576,-0.291913,-0.386339,1.836658,-3.997066,1.034601,0.545223,1.074516,-4.062582,0.349775,-0.078341
3.597132,-2.968472,-0.298004,-0.389558,1.846843,-3.991609,1.018435,0.545730,1.078233,-4.063337,0.371744,-0.075532
3.594090,-2.972400,-0.304164,-0.392812,1.856868,-3.986148,1.002539,0.546139,1.082168,-4.064063,0.393517,-0.072596
3.590986,-2.976361,-0.310395,-0.396101,1.866737,-3.980683,0.986905,0.546456,1.086320,-4.064758,0.415107,-0.069537
3.587819,-2.980355,-0.316697,-0.399426,1.876453,-3.975216,0.971522,0.546683,1.090685,-4.065422,0.436523,-0.066358
3.584589,-2.984383,-0.323073,-0.402787,1.886016,-3.969748,0.956382,0.546826,1.095263,-4.066052,0.457777,-0.063061
3.581293,-2.988445,-0.329524,-0.406184,1.895431,-3.964279,0.941476,0.546886,1.100051,-4.066649,0.478877,-0.059649
3.577933,-2.992541,-0.336053,-0.409620,1.904699,-3.958810,0.926796,0.546867,1.105050,-4.067210,0.499836,-0.056124
3.574506,-2.996672,-0.342660,-0.413093,1.913822,-3.953343,0.912333,0.546771,1.110256,-4.067735,0.520661,-0.052488
3.571013,-3.000838,-0.349349,-0.416604,1.922803,-3.947877,0.898081,0.546600,1.115670,-4.068223,0.541363,-0.048741
3.567451,-3.005040,-0.356120,-0.420155,1.931643,-3.942413,0.884030,0.546357,1.121289,-4.068671,0.561952,-0.044884
3.563822,-3.009277,-0.362977,-0.423746,1.940345,-3.936953,0.870176,0.546042,1.127114,-4.069080,0.582435,-0.040920
3.560122,-3.013551,-0.369920,-0.427377,1.948910,-3.931496,0.856509,0.545657,1.133142,-4.069449,0.602822,-0.036847
3.556353,-3.017861,-0.376953,-0.431049,1.957341,-3.926044,0.843024,0.545203,1.139373,-4.069776,0.623123,-0.032666
3.552512,-3.022209,-0.384077,-0.434763,1.965638,-3.920597,0.829714,0.544682,1.145807,-4.070059,0.643344,-0.028378
3.548599,-3.026594,-0.391294,-0.438519,1.973803,-3.915156,0.816574,0.544093,1.152442,-4.070299,0.663495,-0.023982
3.544613,-3.031017,-0.398608,-0.442318,1.981839,-3.909722,0.803596,0.543436,1.159277,-4.070494,0.683584,-0.019477
3.540553,-3.035479,-0.406019,-0.446161,1.989747,-3.904295,0.790775,0.542713,1.166314,-4.070642,0.703618,-0.014864
3.536417,-3.039979,-0.413532,-0.450049,1.997528,-3.898875,0.778107,0.541923,1.173550,-4.070744,0.723607,-0.010140
3.532206,-3.044519,-0.421149,-0.453982,2.005184,-3.893465,0.765584,0.541065,1.180985,-4.070797,0.743558,-0.005306
3.527917,-3.049098,-0.428871,-0.457960,2.012716,-3.888063,0.753203,0.540139,1.188620,-4.070801,0.763477,-0.000359
3.523550,-3.053718,-0.436702,-0.461985,2.020126,-3.882672,0.740957,0.539145,1.196454,-4.070754,0.783375,0.004702
3.519104,-3.058379,-0.444645,-0.466058,2.027414,-3.877291,0.728843,0.538082,1.204486,-4.070655,0.803257,0.009879
3.514577,-3.063081,-0.452702,-0.470179,2.034583,-3.871922,0.716855,0.536948,1.212718,-4.070503,0.823131,0.015173
3.509968,-3.067824,-0.460878,-0.474349,2.041632,-3.866564,0.704990,0.535743,1.221148,-4.070297,0.843005,0.020587
3.505276,-3.072610,-0.469174,-0.478568,2.048565,-3.861220,0.693242,0.534464,1.229776,-4.070036,0.862887,0.026122
3.500500,-3.077439,-0.477593,-0.482838,2.055381,-3.855889,0.681607,0.533111,1.238604,-4.069718,0.882784,0.031783
3.495639,-3.082310,-0.486141,-0.487160,2.062082,-3.850572,0.670081,0.531680,1.247631,-4.069342,0.902703,0.037571
3.490690,-3.087225,-0.494819,-0.491534,2.068668,-3.845270,0.658661,0.530171,1.256858,-4.068907,0.922651,0.043489
3.485654,-3.092185,-0.503631,-0.495961,2.075142,-3.839984,0.647343,0.528581,1.266284,-4.068412,0.942636,0.049541
3.480528,-3.097189,-0.512582,-0.500442,2.081503,-3.834715,0.636122,0.526908,1.275911,-4.067854,0.962666,0.055730
3.475312,-3.102239,-0.521675,-0.504978,2.087753,-3.829464,0.624996,0.525147,1.285738,-4.067234,0.982748,0.062060
3.470002,-3.107335,-0.530913,-0.509570,2.093893,-3.824231,0.613960,0.523298,1.295767,-4.066549,1.002890,0.068534
3.464599,-3.112477,-0.540302,-0.514219,2.099923,-3.819017,0.603011,0.521355,1.305998,-4.065797,1.023098,0.075158
3.459101,-3.117666,-0.549845,-0.518926,2.105844,-3.813824,0.592146,0.519317,1.316432,-4.064978,1.043382,0.081936
3.453506,-3.122903,-0.559548,-0.523692,2.111658,-3.808652,0.581363,0.517179,1.327069,-4.064089,1.063747,0.088872
3.447811,-3.128188,-0.569413,-0.528517,2.117364,-3.803503,0.570657,0.514936,1.337911,-4.063129,1.084203,0.095972
3.442017,-3.133523,-0.579447,-0.533404,2.122964,-3.798377,0.560026,0.512586,1.348959,-4.062097,1.104756,0.103241
3.436120,-3.138906,-0.589655,-0.538352,2.128459,-3.793276,0.549467,0.510122,1.360213,-4.060990,1.125416,0.110684
3.430120,-3.144340,-0.600041,-0.543364,2.133849,-3.788201,0.538978,0.507541,1.371675,-4.059807,1.146189,0.118309
3.424014,-3.149824,-0.610611,-0.548441,2.139134,-3.783152,0.528555,0.504836,1.383346,-4.058546,1.167084,0.126121
3.417800,-3.155360,-0.621371,-0.553582,2.144316,-3.778132,0.518197,0.502003,1.395227,-4.057205,1.188109,0.134127
3.411477,-3.160948,-0.632327,-0.558791,2.149395,-3.773142,0.507900,0.499034,1.407320,-4.055781,1.209273,0.142335
3.405042,-3.166588,-0.643484,-0.564067,2.154372,-3.768183,0.497664,0.495925,1.419626,-4.054274,1.230584,0.150752
3.398493,-3.172282,-0.654849,-0.569413,2.159247,-3.763256,0.487484,0.492667,1.432146,-4.052680,1.252051,0.159387
3.391829,-3.178031,-0.666430,-0.574829,2.164021,-3.758363,0.477361,0.489254,1.444883,-4.050997,1.273682,0.168247
3.385047,-3.183834,-0.678231,-0.580318,2.168694,-3.753506,0.467292,0.485678,1.457838,-4.049224,1.295487,0.177343
3.378144,-3.189693,-0.690262,-0.585879,2.173266,-3.748687,0.457275,0.481930,1.471013,-4.047357,1.317474,0.186684
3.371119,-3.195608,-0.702530,-0.591516,2.177739,-3.743907,0.447309,0.478002,1.484409,-4.045394,1.339653,0.196280
3.363968,-3.201580,-0.715042,-0.597229,2.182113,-3.739168,0.437393,0.473885,1.498029,-4.043333,1.362032,0.206142
3.356690,-3.207611,-0.727806,-0.603021,2.186389,-3.734473,0.427527,0.469568,1.511876,-4.041170,1.384622,0.216282
3.349282,-3.213700,-0.740833,-0.608892,2.190566,-3.729822,0.417709,0.465042,1.525950,-4.038903,1.407432,0.226712
3.341741,-3.219848,-0.754130,-0.614844,2.194645,-3.725219,0.407939,0.460294,1.540255,-4.036529,1.430472,0.237444
3.334064,-3.226057,-0.767707,-0.620880,2.198627,-3.720666,0.398218,0.455314,1.554792,-4.034044,1.453751,0.248493
3.326248,-3.232327,-0.781574,-0.627001,2.202513,-3.716165,0.388546,0.450088,1.569565,-4.031445,1.477280,0.259873
3.318290,-3.238659,-0.795742,-0.633209,2.206302,-3.711719,0.378924,0.444603,1.584576,-4.028729,1.501068,0.271599
3.310188,-3.245054,-0.810222,-0.639507,2.209996,-3.707331,0.369354,0.438845,1.599827,-4.025892,1.525125,0.283688
3.301938,-3.251513,-0.825026,-0.645896,2.213594,-3.703003,0.359839,0.432799,1.615322,-4.022931,1.549461,0.296157
3.293536,-3.258037,-0.840165,-0.652379,2.217098,-3.698738,0.350382,0.426449,1.631063,-4.019840,1.574085,0.309023
3.284980,-3.264627,-0.855653,-0.658958,2.220508,-3.694541,0.340986,0.419778,1.647053,-4.016617,1.599007,0.322307
3.276265,-3.271283,-0.871503,-0.665636,2.223824,-3.690413,0.331657,0.412769,1.663295,-4.013257,1.624237,0.336029
3.267388,-3.278007,-0.887730,-0.672416,2.227048,-3.686359,0.322401,0.405403,1.679793,-4.009755,1.649783,0.350211
3.258344,-3.284800,-0.904349,-0.679300,2.230181,-3.682382,0.313226,0.397660,1.696549,-4.006106,1.675654,0.364874
3.249130,-3.291663,-0.921376,-0.686293,2.233222,-3.678487,0.304141,0.389519,1.713568,-4.002306,1.701857,0.380043
3.239742,-3.298597,-0.938828,-0.693396,2.236174,-3.674677,0.295159,0.380959,1.730852,-3.998348,1.728398,0.395744
3.230175,-3.305603,-0.956724,-0.700615,2.239037,-3.670958,0.286292,0.371957,1.748405,-3.994228,1.755285,0.412002
3.220424,-3.312683,-0.975082,-0.707954,2.241812,-3.667333,0.277556,0.362490,1.766230,-3.989940,1.782521,0.428845
3.210485,-3.319837,-0.993923,-0.715415,2.244502,-3.663807,0.268972,0.352533,1.784331,-3.985477,1.810108,0.446303
3.200352,-3.327067,-1.013270,-0.723005,2.247108,-3.660387,0.260561,0.342060,1.802712,-3.980833,1.838048,0.464404
3.190021,-3.334374,-1.033145,-0.730728,2.249631,-3.657076,0.252350,0.331047,1.821375,-3.976001,1.866340,0.483181
3.179485,-3.341760,-1.053573,-0.738591,2.252075,-3.653882,0.244372,0.319467,1.840325,-3.970974,1.894977,0.502665
3.168739,-3.349226,-1.074582,-0.746598,2.254441,-3.650809,0.236663,0.307293,1.859564,-3.965745,1.923952,0.522888
3.157777,-3.356774,-1.096201,-0.754758,2.256734,-3.647864,0.229266,0.294501,1.879097,-3.960307,1.953253,0.543884
3.146593,-3.364405,-1.118459,-0.763078,2.258956,-3.645053,0.222233,0.281064,1.898926,-3.954650,1.982863,0.565685
3.135179,-3.372120,-1.141391,-0.771566,2.261112,-3.642384,0.215622,0.266960,1.919053,-3.948766,2.012758,0.588322
3.123528,-3.379923,-1.165033,-0.780232,2.263207,-3.639862,0.209503,0.252167,1.939482,-3.942648,2.042908,0.611828
3.111634,-3.387814,-1.189424,-0.789086,2.265247,-3.637495,0.203954,0.236667,1.960215,-3.936286,2.073278,0.636229
3.099488,-3.395795,-1.214606,-0.798139,2.267238,-3.635291,0.199068,0.220447,1.981253,-3.929670,2.103819,0.661553
3.087082,-3.403869,-1.240625,-0.807404,2.269187,-3.633256,0.194950,0.203498,2.002598,-3.922792,2.134477,0.687818
3.074407,-3.412038,-1.267532,-0.816896,2.271104,-3.631397,0.191723,0.185821,2.024250,-3.915642,2.165184,0.715040
3.061453,-3.420304,-1.295380,-0.826631,2.273000,-3.629723,0.189522,0.167425,2.046208,-3.908210,2.195863,0.743226
3.048211,-3.428670,-1.324230,-0.836626,2.274884,-3.628240,0.188504,0.148331,2.068473,-3.900486,2.226421,0.772371
3.034669,-3.437140,-1.354146,-0.846900,2.276773,-3.626954,0.188843,0.128574,2.091040,-3.892461,2.256754,0.802461
3.020817,-3.445714,-1.385199,-0.857477,2.278680,-3.625872,0.190732,0.108206,2.113908,-3.884126,2.286746,0.833465
3.006643,-3.454398,-1.417468,-0.868380,2.280624,-3.624999,0.194384,0.087299,2.137070,-3.875473,2.316267,0.865334
2.992132,-3.463194,-1.451035,-0.879634,2.282624,-3.624340,0.200027,0.065946,2.160522,-3.866493,2.345178,0.898001
2.977272,-3.472107,-1.485993,-0.891270,2.284703,-3.623897,0.207906,0.044265,2.184255,-3.857179,2.373333,0.931377
2.962048,-3.481140,-1.522440,-0.903317,2.286886,-3.623673,0.218273,0.022399,2.208261,-3.847526,2.400581,0.965347
2.946443,-3.490299,-1.560480,-0.915807,2.289200,-3.623668,0.231385,0.000515,2.232529,-3.837528,2.426775,0.999774
2.930441,-3.499586,-1.600226,-0.928773,2.291675,-3.623880,0.247495,-0.021194,2.257047,-3.827183,2.451776,1.034495
2.914023,-3.509009,-1.641789,-0.942245,2.294343,-3.624305,0.266841,-0.042514,2.281801,-3.816489,2.475460,1.069325
2.897170,-3.518571,-1.685280,-0.956251,2.297240,-3.624937,0.289636,-0.063217,2.306778,-3.805449,2.497722,1.104056
2.879862,-3.528280,-1.730803,-0.970808,2.300400,-3.625768,0.316053,-0.083067,2.331963,-3.794064,2.518481,1.138463
2.862078,-3.538139,-1.778437,-0.985920,2.303862,-3.626786,0.346218,-0.101829,2.357340,-3.782341,2.537675,1.172302
2.843796,-3.548154,-1.828225,-1.001565,2.307664,-3.627979,0.380192,-0.119282,2.382893,-3.770288,2.555251,1.205315
2.824994,-3.558331,-1.880141,-1.017680,2.311844,-3.629331,0.417970,-0.135232,2.408604,-3.757916,2.571142,1.237217
2.805654,-3.568673,-1.934055,-1.034146,2.316438,-3.630826,0.459467,-0.149521,2.434456,-3.745239,2.585225,1.267693
2.785757,-3.579180,-1.989680,-1.050757,2.321484,-3.632447,0.504516,-0.162040,2.460429,-3.732275,2.597269,1.296374
2.765292,-3.589852,-2.046503,-1.067189,2.327012,-3.634174,0.552869,-0.172734,2.486498,-3.719047,2.606861,1.322813
2.744255,-3.600682,-2.103711,-1.082968,2.333054,-3.635990,0.604193,-0.181615,2.512631,-3.705582,2.613335,1.346460
2.722653,-3.611656,-2.160136,-1.097446,2.339635,-3.637878,0.658069,-0.188757,2.538788,-3.691916,2.615729,1.366650
2.700511,-3.622754,-2.214231,-1.109805,2.346775,-3.639821,0.713992,-0.194297,2.564916,-3.678090,2.612807,1.382625
2.677869,-3.633945,-2.264163,-1.119114,2.354489,-3.641805,0.771371,-0.198432,2.590948,-3.664153,2.603208,1.393623
2.654789,-3.645190,-2.308017,-1.124456,2.362784,-3.643819,0.829522,-0.201409,2.616806,-3.650163,2.585725,1.399023
2.631348,-3.656441,-2.344125,-1.125104,2.371661,-3.645854,0.887675,-0.203507,2.642402,-3.636178,2.559658,1.398519
2.607634,-3.667648,-2.371386,-1.120689,2.381110,-3.647905,0.944978,-0.205028,2.667653,-3.622256,2.525082,1.392244
2.583740,-3.678761,-2.389439,-1.111283,2.391116,-3.649967,1.000515,-0.206267,2.692482,-3.608448,2.482895,1.380771
2.559754,-3.689734,-2.398589,-1.097350,2.401649,-3.652042,1.053341,-0.207492,2.716828,-3.594798,2.434609,1.364983
2.535758,-3.700530,-2.399556,-1.079596,2.412674,-3.654131,1.102528,-0.208924,2.740648,-3.581339,2.382003,1.345885
2.511826,-3.711118,-2.393182,-1.058811,2.424146,-3.656239,1.147233,-0.210710,2.763916,-3.568094,2.326798,1.324434
2.488024,-3.721476,-2.380237,-1.035747,2.436014,-3.658368,1.186767,-0.212915,2.786621,-3.555080,2.270451,1.301431
2.464410,-3.731586,-2.361358,-1.011064,2.448221,-3.660523,1.220662,-0.215514,2.808761,-3.542305,2.214075,1.277492
2.441039,-3.741440,-2.337089,-0.985327,2.460708,-3.662707,1.248718,-0.218403,2.830346,-3.529775,2.158451,1.253056
2.417960,-3.751030,-2.307953,-0.959016,2.473418,-3.664921,1.271012,-0.221414,2.851387,-3.517490,2.104091,1.228419
2.395215,-3.760355,-2.274522,-0.932544,2.486297,-3.667164,1.287879,-0.224343,2.871900,-3.505453,2.051296,1.203771
2.372840,-3.769418,-2.237438,-0.906264,2.499295,-3.669434,1.299850,-0.226975,2.891902,-3.493660,2.000223,1.179227
2.350866,-3.778223,-2.197402,-0.880470,2.512371,-3.671725,1.307587,-0.229109,2.911411,-3.482112,1.950931,1.154853
2.329315,-3.786777,-2.155141,-0.855396,2.525489,-3.674031,1.311806,-0.230577,2.930445,-3.470805,1.903414,1.130683
2.308201,-3.795089,-2.111360,-0.831218,2.538621,-3.676343,1.313218,-0.231248,2.949022,-3.459738,1.857626,1.106730
2.287534,-3.803169,-2.066709,-0.808057,2.551746,-3.678654,1.312479,-0.231034,2.967157,-3.448908,1.813502,1.082999
2.267316,-3.811029,-2.021756,-0.785985,2.564848,-3.680953,1.310170,-0.229887,2.984866,-3.438313,1.770962,1.059485
2.247547,-3.818680,-1.976973,-0.765033,2.577916,-3.683230,1.306782,-0.227789,3.002166,-3.427951,1.729923,1.036181
2.228219,-3.826132,-1.932738,-0.745200,2.590943,-3.685478,1.302714,-0.224749,3.019068,-3.417820,1.690300,1.013077
2.209326,-3.833396,-1.889340,-0.726461,2.603926,-3.687686,1.298288,-0.220795,3.035589,-3.407918,1.652010,0.990166
2.190856,-3.840484,-1.846991,-0.708774,2.616863,-3.689846,1.293748,-0.215968,3.051738,-3.398244,1.614974,0.967436
2.172798,-3.847405,-1.805835,-0.692089,2.629756,-3.691949,1.289281,-0.210317,3.067529,-3.388795,1.579117,0.944880
2.155138,-3.854168,-1.765968,-0.676348,2.642606,-3.693988,1.285025,-0.203893,3.082973,-3.379570,1.544368,0.922488
2.137864,-3.860783,-1.727441,-0.661490,2.655417,-3.695955,1.281077,-0.196750,3.098080,-3.370568,1.510661,0.900252
2.120961,-3.867258,-1.690274,-0.647456,2.668192,-3.697845,1.277504,-0.188942,3.112859,-3.361786,1.477933,0.878163
2.104416,-3.873600,-1.654464,-0.634187,2.680935,-3.699650,1.274350,-0.180520,3.127320,-3.353224,1.446127,0.856214
2.088217,-3.879816,-1.619990,-0.621626,2.693652,-3.701365,1.271641,-0.171530,3.141472,-3.344880,1.415189,0.834397
2.072348,-3.885913,-1.586818,-0.609722,2.706346,-3.702985,1.269388,-0.162019,3.155323,-3.336753,1.385067,0.812703
2.056799,-3.891898,-1.554908,-0.598425,2.719022,-3.704505,1.267596,-0.152026,3.168880,-3.328842,1.355715,0.791126
2.041557,-3.897774,-1.524212,-0.587688,2.731684,-3.705921,1.266258,-0.141589,3.182151,-3.321146,1.327089,0.769656
2.026610,-3.903549,-1.494680,-0.577470,2.744338,-3.707229,1.265367,-0.130741,3.195142,-3.313663,1.299147,0.748287
2.011948,-3.909226,-1.466262,-0.567732,2.756987,-3.708424,1.264910,-0.119512,3.207861,-3.306393,1.271851,0.727009
1.997559,-3.914811,-1.438905,-0.558439,2.769636,-3.709503,1.264872,-0.107930,3.220312,-3.299335,1.245165,0.705815
1.983433,-3.920306,-1.412560,-0.549557,2.782288,-3.710464,1.265237,-0.096017,3.232503,-3.292488,1.219054,0.684697
1.969561,-3.925717,-1.387175,-0.541057,2.794948,-3.711302,1.265990,-0.083795,3.244438,-3.285851,1.193487,0.663645
1.955934,-3.931046,-1.362704,-0.532913,2.807619,-3.712014,1.267114,-0.071282,3.256122,-3.279425,1.168434,0.642652
1.942543,-3.936297,-1.339101,-0.525098,2.820305,-3.712599,1.268593,-0.058493,3.267561,-3.273208,1.143867,0.621708
1.929380,-3.941473,-1.316321,-0.517591,2.833009,-3.713054,1.270411,-0.045442,3.278758,-3.267200,1.119758,0.600805
1.916437,-3.946577,-1.294323,-0.510370,2.845735,-3.713375,1.272553,-0.032140,3.289719,-3.261400,1.096084,0.579933
1.903706,-3.951611,-1.273068,-0.503416,2.858485,-3.713561,1.275005,-0.018598,3.300447,-3.255809,1.072820,0.559082
1.891181,-3.956578,-1.252518,-0.496713,2.871263,-3.713609,1.277754,-0.004822,3.310947,-3.250427,1.049944,0.538245
1.878855,-3.961480,-1.232637,-0.490243,2.884070,-3.713517,1.280787,0.009180,3.321221,-3.245253,1.027435,0.517410
1.866721,-3.966320,-1.213393,-0.483993,2.896911,-3.713283,1.284091,0.023405,3.331274,-3.240287,1.005273,0.496568
1.854773,-3.971100,-1.194755,-0.477948,2.909788,-3.712905,1.287657,0.037848,3.341108,-3.235530,0.983438,0.475709
1.843006,-3.975821,-1.176692,-0.472096,2.922703,-3.712380,1.291473,0.052507,3.350727,-3.230981,0.961913,0.454823
1.831414,-3.980485,-1.159177,-0.466427,2.935658,-3.711706,1.295531,0.067381,3.360134,-3.226642,0.940682,0.433898
1.819993,-3.985094,-1.142184,-0.460928,2.948656,-3.710881,1.299821,0.082471,3.369331,-3.222513,0.919727,0.412925
1.808736,-3.989650,-1.125687,-0.455591,2.961699,-3.709904,1.304335,0.097777,3.378322,-3.218594,0.899033,0.391892
1.797639,-3.994154,-1.109665,-0.450406,2.974790,-3.708771,1.309065,0.113301,3.387108,-3.214886,0.878587,0.370789
1.786698,-3.998608,-1.094094,-0.445366,2.987930,-3.707480,1.314005,0.129047,3.395691,-3.211390,0.858373,0.349603
1.775909,-4.003013,-1.078955,-0.440461,3.001121,-3.706030,1.319148,0.145017,3.404075,-3.208107,0.838380,0.328323
1.765267,-4.007370,-1.064228,-0.435686,3.014366,-3.704418,1.324488,0.161217,3.412261,-3.205038,0.818595,0.306937
1.754768,-4.011680,-1.049895,-0.431033,3.027666,-3.702641,1.330020,0.177651,3.420251,-3.202183,0.799007,0.285433
1.744408,-4.015944,-1.035938,-0.426497,3.041024,-3.700698,1.335737,0.194327,3.428047,-3.199546,0.779603,0.263798
1.734185,-4.020165,-1.022341,-0.422070,3.054440,-3.698586,1.341635,0.211251,3.435651,-3.197125,0.760375,0.242019
1.724094,-4.024343,-1.009089,-0.417749,3.067917,-3.696301,1.347708,0.228430,3.443064,-3.194925,0.741313,0.220083
1.714132,-4.028478,-0.996167,-0.413527,3.081457,-3.693843,1.353953,0.245873,3.450288,-3.192945,0.722408,0.197976
1.704296,-4.032572,-0.983561,-0.409401,3.095060,-3.691207,1.360365,0.263588,3.457325,-3.191188,0.703651,0.175685
1.694584,-4.036625,-0.971259,-0.405365,3.108730,-3.688391,1.366939,0.281586,3.464175,-3.189656,0.685035,0.153195
1.684991,-4.040639,-0.959247,-0.401416,3.122467,-3.685392,1.373671,0.299876,3.470840,-3.188351,0.666554,0.130492
1.675516,-4.044615,-0.947515,-0.397550,3.136272,-3.682207,1.380555,0.318469,3.477322,-3.187276,0.648202,0.107561
1.666156,-4.048553,-0.936051,-0.393763,3.150148,-3.678833,1.387588,0.337377,3.483622,-3.186432,0.629973,0.084386
1.656907,-4.052453,-0.924844,-0.390052,3.164096,-3.675267,1.394763,0.356612,3.489741,-3.185822,0.611865,0.060953
1.647768,-4.056317,-0.913885,-0.386413,3.178117,-3.671505,1.402075,0.376185,3.495679,-3.185450,0.593873,0.037246
1.638737,-4.060146,-0.903164,-0.382844,3.192212,-3.667544,1.409518,0.396109,3.501439,-3.185317,0.575996,0.013249
1.629810,-4.063939,-0.892672,-0.379342,3.206383,-3.663380,1.417086,0.416398,3.507022,-3.185428,0.558235,-0.011054
1.620986,-4.067698,-0.882400,-0.375903,3.220630,-3.659010,1.424769,0.437065,3.512428,-3.185785,0.540588,-0.035679
1.612263,-4.071423,-0.872341,-0.372526,3.234956,-3.654428,1.432560,0.458123,3.517658,-3.186391,0.523061,-0.060641
1.603638,-4.075115,-0.862485,-0.369209,3.249360,-3.649633,1.440449,0.479586,3.522715,-3.187250,0.505656,-0.085955
1.595110,-4.078774,-0.852827,-0.365948,3.263844,-3.644618,1.448423,0.501467,3.527599,-3.188367,0.488380,-0.111636
1.586676,-4.082402,-0.843358,-0.362742,3.278409,-3.639380,1.456469,0.523777,3.532311,-3.189744,0.471243,-0.137699
1.578335,-4.085998,-0.834072,-0.359589,3.293055,-3.633915,1.464573,0.546530,3.536854,-3.191385,0.454255,-0.164154
1.570086,-4.089562,-0.824962,-0.356486,3.307782,-3.628218,1.472716,0.569736,3.541228,-3.193295,0.437433,-0.191014
1.561925,-4.093097,-0.816022,-0.353433,3.322591,-3.622284,1.480876,0.593404,3.545436,-3.195478,0.420794,-0.218287
1.553853,-4.096601,-0.807246,-0.350428,3.337481,-3.616108,1.489031,0.617540,3.549479,-3.197938,0.404361,-0.245980
1.545867,-4.100076,-0.798629,-0.347468,3.352453,-3.609687,1.497151,0.642148,3.553361,-3.200679,0.388161,-0.274094
1.537965,-4.103521,-0.790164,-0.344553,3.367505,-3.603014,1.505204,0.667229,3.557083,-3.203705,0.372226,-0.302627
1.530146,-4.106938,-0.781847,-0.341681,3.382636,-3.596087,1.513151,0.692778,3.560649,-3.207021,0.356596,-0.331572
1.522410,-4.110327,-0.773673,-0.338850,3.397846,-3.588899,1.520949,0.718784,3.564062,-3.210630,0.341315,-0.360914
1.514753,-4.113688,-0.765636,-0.336060,3.413131,-3.581447,1.528547,0.745230,3.567327,-3.214536,0.326436,-0.390629
1.507176,-4.117021,-0.757733,-0.333310,3.428490,-3.573726,1.535886,0.772089,3.570447,-3.218743,0.312021,-0.420684
1.499677,-4.120327,-0.749957,-0.330597,3.443919,-3.565732,1.542899,0.799322,3.573428,-3.223253,0.298140,-0.451032
1.492254,-4.123606,-0.742306,-0.327921,3.459414,-3.557464,1.549508,0.826878,3.576277,-3.228070,0.284874,-0.481613
1.484906,-4.126859,-0.734775,-0.325282,3.474970,-3.548917,1.555629,0.854692,3.579000,-3.233193,0.272313,-0.512349
1.477632,-4.130085,-0.727360,-0.322678,3.490582,-3.540090,1.561162,0.882677,3.581606,-3.238624,0.260561,-0.543141
1.470432,-4.133286,-0.720058,-0.320108,3.506242,-3.530983,1.565998,0.910729,3.584103,-3.244363,0.249730,-0.573870
1.463303,-4.136462,-0.712863,-0.317571,3.521942,-3.521595,1.570018,0.938718,3.586503,-3.250407,0.239943,-0.604389
1.456245,-4.139613,-0.705774,-0.315068,3.537673,-3.511931,1.573091,0.966489,3.588816,-3.256752,0.231335,-0.634528
1.449257,-4.142739,-0.698786,-0.312597,3.553424,-3.501992,1.575076,0.993860,3.591056,-3.263393,0.224043,-0.664087
1.442339,-4.145840,-0.691896,-0.310157,3.569182,-3.491786,1.575829,1.020619,3.593238,-3.270322,0.218212,-0.692839
1.435488,-4.148918,-0.685100,-0.307748,3.584934,-3.481321,1.575199,1.046528,3.595378,-3.277527,0.213983,-0.720530
